frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766000043.209985077","0.000020074","56.385963194","66","6","38796","23","0x0010","0","3","63744",0
"1766000043.741454630","0.531469553","56.917432747","67","6","38796","23","0x0018","1","3","63744",0
"1766000043.743412478","0.001957848","56.919390595","67","6","23","38796","0x0018","1","3","5888",0
"1766000043.743435500","0.000023022","56.919413617","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.031961465","0.288525965","57.207939582","67","6","38796","23","0x0018","1","3","63744",0
"1766000044.033908298","0.001946833","57.209886415","67","6","23","38796","0x0018","1","3","5888",0
"1766000044.033926470","0.000018172","57.209904587","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.225904250","0.191977780","57.401882367","67","6","38796","23","0x0018","1","3","63744",0
"1766000044.227908444","0.002004194","57.403886561","67","6","23","38796","0x0018","1","3","5888",0
"1766000044.227932059","0.000023615","57.403910176","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.413009429","0.185077370","57.588987546","67","6","38796","23","0x0018","1","3","63744",0
"1766000044.414626595","0.001617166","57.590604712","67","6","23","38796","0x0018","1","3","5888",0
"1766000044.414642345","0.000015750","57.590620462","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.582364458","0.167722113","57.758342575","67","6","38796","23","0x0018","1","3","63744",0
"1766000044.591192042","0.008827584","57.767170159","67","6","23","38796","0x0018","1","3","5888",0
"1766000044.591227308","0.000035266","57.767205425","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.843068165","0.251840857","58.019046282","68","6","38796","23","0x0018","2","3","63744",0
"1766000044.845653118","0.002584953","58.021631235","68","6","23","38796","0x0018","2","3","5888",0
"1766000044.845672441","0.000019323","58.021650558","66","6","38796","23","0x0010","0","3","63744",0
"1766000044.848364255","0.002691814","58.024342372","76","6","23","38796","0x0018","10","3","5888",0
"1766000044.848386585","0.000022330","58.024364702","66","6","38796","23","0x0010","0","3","63744",0
"1766000045.827111320","0.978724735","59.003089437","67","6","38796","23","0x0018","1","3","63744",0
"1766000045.865900278","0.038788958","59.041878395","66","6","23","38796","0x0010","0","3","5888",0
"1766000046.011948025","0.146047747","59.187926142","67","6","38796","23","0x0018","1","3","63744",0
"1766000046.014667603","0.002719578","59.190645720","66","6","23","38796","0x0010","0","3","5888",0
"1766000046.347309490","0.332641887","59.523287607","67","6","38796","23","0x0018","1","3","63744",0
"1766000046.348762404","0.001452914","59.524740521","66","6","23","38796","0x0010","0","3","5888",0
"1766000046.714016372","0.365253968","59.889994489","67","6","38796","23","0x0018","1","3","63744",0
"1766000046.715257615","0.001241243","59.891235732","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.016579468","0.301321853","60.192557585","67","6","38796","23","0x0018","1","3","63744",0
"1766000047.018106436","0.001526968","60.194084553","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.194419532","0.176313096","60.370397649","67","6","38796","23","0x0018","1","3","63744",0
"1766000047.195771998","0.001352466","60.371750115","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.396888516","0.201116518","60.572866633","67","6","38796","23","0x0018","1","3","63744",0
"1766000047.397992079","0.001103563","60.573970196","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.559592382","0.161600303","60.735570499","67","6","38796","23","0x0018","1","3","63744",0
"1766000047.561146217","0.001553835","60.737124334","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.820148353","0.259002136","60.996126470","68","6","38796","23","0x0018","2","3","63744",0
"1766000047.821887971","0.001739618","60.997866088","66","6","23","38796","0x0010","0","3","5888",0
"1766000047.833467471","0.011579500","61.009445588","68","6","23","38796","0x0018","2","3","5888",0
"1766000047.833500771","0.000033300","61.009478888","66","6","38796","23","0x0010","0","3","63744",0
"1766000047.835146757","0.001645986","61.011124874","562","6","23","38796","0x0018","496","3","5888",0
"1766000047.835171366","0.000024609","61.011149483","66","6","38796","23","0x0010","0","3","63360",0
"1766000047.837483418","0.002312052","61.013461535","93","6","23","38796","0x0018","27","3","5888",0
"1766000047.837509375","0.000025957","61.013487492","66","6","38796","23","0x0010","0","3","63360",0
"1766000049.429381125","1.591871750","62.605359242","67","6","38796","23","0x0018","1","3","63360",0
"1766000049.431925846","0.002544721","62.607903963","67","6","23","38796","0x0018","1","3","5888",0
"1766000049.431943705","0.000017859","62.607921822","66","6","38796","23","0x0010","0","3","63360",0
"1766000049.544149963","0.112206258","62.720128080","67","6","38796","23","0x0018","1","3","63360",0
"1766000049.545487819","0.001337856","62.721465936","67","6","23","38796","0x0018","1","3","5888",0
"1766000049.546424955","0.000937136","62.722403072","66","6","38796","23","0x0010","0","3","63360",0
"1766000049.706435655","0.160010700","62.882413772","68","6","38796","23","0x0018","2","3","63360",0
"1766000049.709814281","0.003378626","62.885792398","68","6","23","38796","0x0018","2","3","5888",0
"1766000049.709834470","0.000020189","62.885812587","66","6","38796","23","0x0010","0","3","63360",0
"1766000049.713153280","0.003318810","62.889131397","91","6","23","38796","0x0018","25","3","5888",0
"1766000049.713183647","0.000030367","62.889161764","66","6","38796","23","0x0010","0","3","63360",0
"1766000049.714427946","0.001244299","62.890406063","93","6","23","38796","0x0018","27","3","5888",0
"1766000049.714435821","0.000007875","62.890413938","66","6","38796","23","0x0010","0","3","63360",0
"1766000050.838914512","1.124478691","64.014892629","67","6","38796","23","0x0018","1","3","63360",0
"1766000050.841249801","0.002335289","64.017227918","67","6","23","38796","0x0018","1","3","5888",0
"1766000050.841267479","0.000017678","64.017245596","66","6","38796","23","0x0010","0","3","63360",0
"1766000050.964453211","0.123185732","64.140431328","67","6","38796","23","0x0018","1","3","63360",0
"1766000050.966706145","0.002252934","64.142684262","67","6","23","38796","0x0018","1","3","5888",0
"1766000050.966724592","0.000018447","64.142702709","66","6","38796","23","0x0010","0","3","63360",0
"1766000051.215308733","0.248584141","64.391286850","67","6","38796","23","0x0018","1","3","63360",0
"1766000051.218487575","0.003178842","64.394465692","67","6","23","38796","0x0018","1","3","5888",0
"1766000051.218506760","0.000019185","64.394484877","66","6","38796","23","0x0010","0","3","63360",0
"1766000051.377781465","0.159274705","64.553759582","67","6","38796","23","0x0018","1","3","63360",0
"1766000051.379410556","0.001629091","64.555388673","67","6","23","38796","0x0018","1","3","5888",0
"1766000051.379674408","0.000263852","64.555652525","66","6","38796","23","0x0010","0","3","63360",0
"1766000051.720962784","0.341288376","64.896940901","68","6","38796","23","0x0018","2","3","63360",0
"1766000051.722373510","0.001410726","64.898351627","68","6","23","38796","0x0018","2","3","5888",0
"1766000051.723355790","0.000982280","64.899333907","66","6","38796","23","0x0010","0","3","63360",0
"1766000051.725622510","0.002266720","64.901600627","109","6","23","38796","0x0018","43","3","5888",0
"1766000051.725647498","0.000024988","64.901625615","66","6","38796","23","0x0010","0","3","63360",0
"1766000054.253292508","2.527645010","67.429270625","67","6","38796","23","0x0018","1","3","63360",0
"1766000054.255799281","0.002506773","67.431777398","67","6","23","38796","0x0018","1","3","5888",0
"1766000054.255816614","0.000017333","67.431794731","66","6","38796","23","0x0010","0","3","63360",0
"1766000054.338708293","0.082891679","67.514686410","67","6","38796","23","0x0018","1","3","63360",0
"1766000054.340418530","0.001710237","67.516396647","67","6","23","38796","0x0018","1","3","5888",0
"1766000054.340436285","0.000017755","67.516414402","66","6","38796","23","0x0010","0","3","63360",0
"1766000054.595195659","0.254759374","67.771173776","67","6","38796","23","0x0018","1","3","63360",0
"1766000054.597249576","0.002053917","67.773227693","67","6","23","38796","0x0018","1","3","5888",0
"1766000054.597283293","0.000033717","67.773261410","66","6","38796","23","0x0010","0","3","63360",0
"1766000055.339103327","0.741820034","68.515081444","67","6","38796","23","0x0018","1","3","63360",0
"1766000055.341564335","0.002461008","68.517542452","67","6","23","38796","0x0018","1","3","5888",0
"1766000055.341581180","0.000016845","68.517559297","66","6","38796","23","0x0010","0","3","63360",0
"1766000056.046859531","0.705278351","69.222837648","67","6","38796","23","0x0018","1","3","63360",0
"1766000056.053686418","0.006826887","69.229664535","69","6","23","38796","0x0018","3","3","5888",0
"1766000056.054702184","0.001015766","69.230680301","66","6","38796","23","0x0010","0","3","63360",0
"1766000056.692867279","0.638165095","69.868845396","67","6","38796","23","0x0018","1","3","63360",0
"1766000056.698661570","0.005794291","69.874639687","67","6","23","38796","0x0018","1","3","5888",0
"1766000056.698686787","0.000025217","69.874664904","66","6","38796","23","0x0010","0","3","63360",0
"1766000056.958576800","0.259890013","70.134554917","67","6","38796","23","0x0018","1","3","63360",0
"1766000056.960320953","0.001744153","70.136299070","67","6","23","38796","0x0018","1","3","5888",0
"1766000056.960337645","0.000016692","70.136315762","66","6","38796","23","0x0010","0","3","63360",0
"1766000057.309453998","0.349116353","70.485432115","67","6","38796","23","0x0018","1","3","63360",0
"1766000057.311381151","0.001927153","70.487359268","69","6","23","38796","0x0018","3","3","5888",0
"1766000057.311739690","0.000358539","70.487717807","66","6","38796","23","0x0010","0","3","63360",0
"1766000057.565184286","0.253444596","70.741162403","67","6","38796","23","0x0018","1","3","63360",0
"1766000057.567776212","0.002591926","70.743754329","67","6","23","38796","0x0018","1","3","5888",0
"1766000057.567794160","0.000017948","70.743772277","66","6","38796","23","0x0010","0","3","63360",0
"1766000057.766962462","0.199168302","70.942940579","67","6","38796","23","0x0018","1","3","63360",0
"1766000057.769373564","0.002411102","70.945351681","67","6","23","38796","0x0018","1","3","5888",0
"1766000057.769438089","0.000064525","70.945416206","66","6","38796","23","0x0010","0","3","63360",0
"1766000057.942833419","0.173395330","71.118811536","67","6","38796","23","0x0018","1","3","63360",0
"1766000057.946979679","0.004146260","71.122957796","67","6","23","38796","0x0018","1","3","5888",0
"1766000057.947030025","0.000050346","71.123008142","66","6","38796","23","0x0010","0","3","63360",0
"1766000058.210873903","0.263843878","71.386852020","68","6","38796","23","0x0018","2","3","63360",0
"1766000058.213099011","0.002225108","71.389077128","68","6","23","38796","0x0018","2","3","5888",0
"1766000058.213117745","0.000018734","71.389095862","66","6","38796","23","0x0010","0","3","63360",0
"1766000058.215492687","0.002374942","71.391470804","76","6","23","38796","0x0018","10","3","5888",0
"1766000058.215516545","0.000023858","71.391494662","66","6","38796","23","0x0010","0","3","63360",0
"1766000058.217593675","0.002077130","71.393571792","93","6","23","38796","0x0018","27","3","5888",0
"1766000058.217611816","0.000018141","71.393589933","66","6","38796","23","0x0010","0","3","63360",0
"1766000061.435240847","3.217629031","74.611218964","67","6","38796","23","0x0018","1","3","63360",0
"1766000061.437218079","0.001977232","74.613196196","67","6","23","38796","0x0018","1","3","5888",0
"1766000061.437234934","0.000016855","74.613213051","66","6","38796","23","0x0010","0","3","63360",0
"1766000062.223567546","0.786332612","75.399545663","67","6","38796","23","0x0018","1","3","63360",0
"1766000062.225439458","0.001871912","75.401417575","67","6","23","38796","0x0018","1","3","5888",0
"1766000062.226476643","0.001037185","75.402454760","66","6","38796","23","0x0010","0","3","63360",0
"1766000062.403004630","0.176527987","75.578982747","67","6","38796","23","0x0018","1","3","63360",0
"1766000062.405896762","0.002892132","75.581874879","67","6","23","38796","0x0018","1","3","5888",0
"1766000062.405921373","0.000024611","75.581899490","66","6","38796","23","0x0010","0","3","63360",0
"1766000062.521071625","0.115150252","75.697049742","67","6","38796","23","0x0018","1","3","63360",0
"1766000062.523302182","0.002230557","75.699280299","67","6","23","38796","0x0018","1","3","5888",0
"1766000062.523331687","0.000029505","75.699309804","66","6","38796","23","0x0010","0","3","63360",0
"1766000062.738001260","0.214669573","75.913979377","67","6","38796","23","0x0018","1","3","63360",0
"1766000062.739629617","0.001628357","75.915607734","67","6","23","38796","0x0018","1","3","5888",0
"1766000062.739942745","0.000313128","75.915920862","66","6","38796","23","0x0010","0","3","63360",0
"1766000063.294871175","0.554928430","76.470849292","67","6","38796","23","0x0018","1","3","63360",0
"1766000063.297160581","0.002289406","76.473138698","69","6","23","38796","0x0018","3","3","5888",0
"1766000063.297177896","0.000017315","76.473156013","66","6","38796","23","0x0010","0","3","63360",0
"1766000063.498537426","0.201359530","76.674515543","67","6","38796","23","0x0018","1","3","63360",0
"1766000063.506920481","0.008383055","76.682898598","69","6","23","38796","0x0018","3","3","5888",0
"1766000063.506960212","0.000039731","76.682938329","66","6","38796","23","0x0010","0","3","63360",0
"1766000063.648560335","0.141600123","76.824538452","67","6","38796","23","0x0018","1","3","63360",0
"1766000063.650785638","0.002225303","76.826763755","69","6","23","38796","0x0018","3","3","5888",0
"1766000063.651232068","0.000446430","76.827210185","66","6","38796","23","0x0010","0","3","63360",0
"1766000063.820699990","0.169467922","76.996678107","67","6","38796","23","0x0018","1","3","63360",0
"1766000063.822482737","0.001782747","76.998460854","69","6","23","38796","0x0018","3","3","5888",0
"1766000063.822500088","0.000017351","76.998478205","66","6","38796","23","0x0010","0","3","63360",0
"1766000064.003907744","0.181407656","77.179885861","67","6","38796","23","0x0018","1","3","63360",0
"1766000064.005645429","0.001737685","77.181623546","69","6","23","38796","0x0018","3","3","5888",0
"1766000064.005661854","0.000016425","77.181639971","66","6","38796","23","0x0010","0","3","63360",0
"1766000064.179970933","0.174309079","77.355949050","67","6","38796","23","0x0018","1","3","63360",0
"1766000064.181829608","0.001858675","77.357807725","67","6","23","38796","0x0018","1","3","5888",0
"1766000064.181846078","0.000016470","77.357824195","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.072972929","4.891126851","82.248951046","67","6","38796","23","0x0018","1","3","63360",0
"1766000069.075314211","0.002341282","82.251292328","67","6","23","38796","0x0018","1","3","5888",0
"1766000069.075339135","0.000024924","82.251317252","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.278944911","0.203605776","82.454923028","67","6","38796","23","0x0018","1","3","63360",0
"1766000069.280555583","0.001610672","82.456533700","67","6","23","38796","0x0018","1","3","5888",0
"1766000069.280572019","0.000016436","82.456550136","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.535928527","0.255356508","82.711906644","67","6","38796","23","0x0018","1","3","63360",0
"1766000069.537585784","0.001657257","82.713563901","67","6","23","38796","0x0018","1","3","5888",0
"1766000069.537600706","0.000014922","82.713578823","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.744630418","0.207029712","82.920608535","68","6","38796","23","0x0018","2","3","63360",0
"1766000069.746595451","0.001965033","82.922573568","68","6","23","38796","0x0018","2","3","5888",0
"1766000069.746612692","0.000017241","82.922590809","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.748178045","0.001565353","82.924156162","82","6","23","38796","0x0018","16","3","5888",0
"1766000069.748200551","0.000022506","82.924178668","66","6","38796","23","0x0010","0","3","63360",0
"1766000069.749796612","0.001596061","82.925774729","93","6","23","38796","0x0018","27","3","5888",0
"1766000069.749808565","0.000011953","82.925786682","66","6","38796","23","0x0010","0","3","63360",0
"1766000071.599833192","1.850024627","84.775811309","67","6","38796","23","0x0018","1","3","63360",0
"1766000071.601782135","0.001948943","84.777760252","67","6","23","38796","0x0018","1","3","5888",0
"1766000071.601799878","0.000017743","84.777777995","66","6","38796","23","0x0010","0","3","63360",0
"1766000071.806546144","0.204746266","84.982524261","67","6","38796","23","0x0018","1","3","63360",0
"1766000071.808439912","0.001893768","84.984418029","67","6","23","38796","0x0018","1","3","5888",0
"1766000071.808728641","0.000288729","84.984706758","66","6","38796","23","0x0010","0","3","63360",0
"1766000071.948475863","0.139747222","85.124453980","67","6","38796","23","0x0018","1","3","63360",0
"1766000071.952318858","0.003842995","85.128296975","67","6","23","38796","0x0018","1","3","5888",0
"1766000071.952344752","0.000025894","85.128322869","66","6","38796","23","0x0010","0","3","63360",0
"1766000072.084677704","0.132332952","85.260655821","67","6","38796","23","0x0018","1","3","63360",0
"1766000072.086442831","0.001765127","85.262420948","67","6","23","38796","0x0018","1","3","5888",0
"1766000072.086458285","0.000015454","85.262436402","66","6","38796","23","0x0010","0","3","63360",0
"1766000072.248088272","0.161629987","85.424066389","68","6","38796","23","0x0018","2","3","63360",0
"1766000072.250310209","0.002221937","85.426288326","68","6","23","38796","0x0018","2","3","5888",0
"1766000072.250333879","0.000023670","85.426311996","66","6","38796","23","0x0010","0","3","63360",0
"1766000072.255686585","0.005352706","85.431664702","66","6","23","38796","0x0011","0","3","5888",0
"1766000072.255893586","0.000207001","85.431871703","66","6","38796","23","0x0011","0","3","63360",0
"1766000072.257461251","0.001567665","85.433439368","66","6","23","38796","0x0010","0","3","5888",0
"1766000085.261671829","13.004210578","98.437649946","74","6","52164","80","0x0002","0","4","64240",0
"1766000085.263792689","0.002120860","98.439770806","74","6","80","52164","0x0012","0","4","5792",0
"1766000085.263831984","0.000039295","98.439810101","66","6","52164","80","0x0010","0","4","64256",0
"1766000089.262872719","3.999040735","102.438850836","74","6","80","52164","0x0012","0","4","5792",0
"1766000089.262894340","0.000021621","102.438872457","66","6","52164","80","0x0010","0","4","64256",0
"1766000095.266716601","6.003822261","108.442694718","74","6","80","52164","0x0012","0","4","5792",0
"1766000095.266747164","0.000030563","108.442725281","66","6","52164","80","0x0010","0","4","64256",0
"1766000107.272069730","12.005322566","120.448047847","74","6","80","52164","0x0012","0","4","5792",0
"1766000107.272097785","0.000028055","120.448075902","66","6","52164","80","0x0010","0","4","64256",0
"1766000131.293625836","19.019237353","144.469603953","74","6","80","52164","0x0012","0","4","5792",0
"1766000131.293645499","0.000019663","144.469623616","66","6","52164","80","0x0010","0","4","64256",0
"1766000131.958497097","0.664851598","145.134475214","74","6","42214","80","0x0002","0","5","64240",0
"1766000131.959868318","0.001371221","145.135846435","74","6","80","42214","0x0012","0","5","5792",0
"1766000131.959894770","0.000026452","145.135872887","66","6","42214","80","0x0010","0","5","64256",0
"1766000135.306487173","3.346592403","148.482465290","74","6","80","42214","0x0012","0","5","5792",0
"1766000135.306504021","0.000016848","148.482482138","66","6","42214","80","0x0010","0","5","64256",0
"1766000141.309875219","6.003371198","154.485853336","74","6","80","42214","0x0012","0","5","5792",0
"1766000141.309903164","0.000027945","154.485881281","66","6","42214","80","0x0010","0","5","64256",0
"1766000153.324186216","12.014283052","166.500164333","74","6","80","42214","0x0012","0","5","5792",0
"1766000153.324210661","0.000024445","166.500188778","66","6","42214","80","0x0010","0","5","64256",0
"1766000177.366990441","19.040831747","190.542968558","74","6","80","42214","0x0012","0","5","5792",0
"1766000177.367023420","0.000032979","190.543001537","66","6","42214","80","0x0010","0","5","64256",0
"1766000179.586371222","2.219347802","192.762349339","74","6","80","52164","0x0012","0","4","5792",0
"1766000179.586424435","0.000053213","192.762402552","66","6","52164","80","0x0010","0","4","64256",0
"1766000225.648264849","43.276792539","238.824242966","74","6","80","42214","0x0012","0","5","5792",0
"1766000225.648295433","0.000030584","238.824273550","66","6","42214","80","0x0010","0","5","64256",0
"1766000448.650923901","181.999909487","461.826902018","70","6","42214","80","0x0018","4","5","64256",0
"1766000448.657715269","0.001097577","461.833693386","60","6","80","42214","0x0004","0","5","0",0
"1766000495.009233865","41.276853912","508.185211982","74","6","44366","80","0x0002","0","6","64240",0
"1766000495.011080012","0.001846147","508.187058129","74","6","80","44366","0x0012","0","6","5792",0
"1766000495.011264240","0.000184228","508.187242357","66","6","44366","80","0x0010","0","6","64256",0
"1766000495.012095302","0.000831062","508.188073419","189","6","44366","80","0x0018","123","6","64256",0
"1766000495.013104323","0.001009021","508.189082440","66","6","80","44366","0x0010","0","6","5888",0
"1766000495.041134074","0.028029751","508.217112191","1190","6","80","44366","0x0018","1124","6","5888",0
"1766000495.041172655","0.000038581","508.217150772","66","6","44366","80","0x0010","0","6","66560",0
"1766000495.044601187","0.003428532","508.220579304","66","6","44366","80","0x0011","0","6","66560",0
"1766000495.047065281","0.002464094","508.223043398","66","6","80","44366","0x0011","0","6","5888",0
"1766000495.047088789","0.000023508","508.223066906","66","6","44366","80","0x0010","0","6","66560",0
"1766000539.028020760","38.960869369","552.203998877","74","6","38494","80","0x0002","0","7","64240",0
"1766000539.029150729","0.001129969","552.205128846","74","6","80","38494","0x0012","0","7","5792",0
"1766000539.029879162","0.000728433","552.205857279","66","6","38494","80","0x0010","0","7","64256",0
"1766000539.030590797","0.000711635","552.206568914","138","6","38494","80","0x0018","72","7","64256",0
"1766000539.032508610","0.001917813","552.208486727","66","6","80","38494","0x0010","0","7","5888",0
"1766000539.046929730","0.014421120","552.222907847","1133","6","80","38494","0x0018","1067","7","5888",0
"1766000539.046957664","0.000027934","552.222935781","66","6","38494","80","0x0010","0","7","63232",0
"1766000539.049412527","0.002454863","552.225390644","66","6","38494","80","0x0011","0","7","64000",0
"1766000539.051332605","0.001920078","552.227310722","66","6","80","38494","0x0011","0","7","5888",0
"1766000539.051353623","0.000021018","552.227331740","66","6","38494","80","0x0010","0","7","64000",0
"1766000539.059379181","0.008025558","552.235357298","74","6","38502","80","0x0002","0","8","64240",0
"1766000539.061689860","0.002310679","552.237667977","74","6","80","38502","0x0012","0","8","5792",0
"1766000539.061716389","0.000026529","552.237694506","66","6","38502","80","0x0010","0","8","64256",0
"1766000543.062682746","4.000966357","556.238660863","74","6","80","38502","0x0012","0","8","5792",0
"1766000543.062707580","0.000024834","556.238685697","66","6","38502","80","0x0010","0","8","64256",0
"1766000549.266121479","5.164963229","562.442099596","74","6","80","38502","0x0012","0","8","5792",0
"1766000549.266147231","0.000025752","562.442125348","66","6","38502","80","0x0010","0","8","64256",0
"1766000561.282016955","12.015869724","574.457995072","74","6","80","38502","0x0012","0","8","5792",0
"1766000561.282045797","0.000028842","574.458023914","66","6","38502","80","0x0010","0","8","64256",0
"1766000585.313741610","24.031695813","598.489719727","74","6","80","38502","0x0012","0","8","5792",0
"1766000585.313761867","0.000020257","598.489739984","66","6","38502","80","0x0010","0","8","64256",0
"1766000588.758789728","3.445027861","601.934767845","66","6","38502","80","0x0011","0","8","64256",0
"1766000588.762514959","0.003725231","601.938493076","66","6","80","38502","0x0011","0","8","5888",0
"1766000588.762538244","0.000023285","601.938516361","66","6","38502","80","0x0010","0","8","64256",0
"1766000589.784637913","1.022099669","602.960616030","74","6","50096","80","0x0002","0","9","64240",0
"1766000589.786041925","0.001404012","602.962020042","74","6","80","50096","0x0012","0","9","5792",0
"1766000589.786061293","0.000019368","602.962039410","66","6","50096","80","0x0010","0","9","64256",0
"1766000589.786974010","0.000912717","602.962952127","138","6","50096","80","0x0018","72","9","64256",0
"1766000589.788258019","0.001284009","602.964236136","66","6","80","50096","0x0010","0","9","5888",0
"1766000589.802467911","0.014209892","602.978446028","1133","6","80","50096","0x0018","1067","9","5888",0
"1766000589.802504973","0.000037062","602.978483090","66","6","50096","80","0x0010","0","9","63232",0
"1766000589.803652464","0.001147491","602.979630581","66","6","50096","80","0x0011","0","9","64000",0
"1766000589.806053244","0.002400780","602.982031361","66","6","80","50096","0x0011","0","9","5888",0
"1766000589.806075415","0.000022171","602.982053532","66","6","50096","80","0x0010","0","9","64000",0
"1766000589.812113711","0.006038296","602.988091828","74","6","50110","80","0x0002","0","10","64240",0
"1766000589.813762141","0.001648430","602.989740258","74","6","80","50110","0x0012","0","10","5792",0
"1766000589.813794540","0.000032399","602.989772657","66","6","50110","80","0x0010","0","10","64256",0
"1766000593.206468464","3.392673924","606.382446581","74","6","80","50110","0x0012","0","10","5792",0
"1766000593.206485590","0.000017126","606.382463707","66","6","50110","80","0x0010","0","10","64256",0
"1766000599.410503804","6.204018214","612.586481921","74","6","80","50110","0x0012","0","10","5792",0
"1766000599.410521714","0.000017910","612.586499831","66","6","50110","80","0x0010","0","10","64256",0
"1766000611.435841096","12.025319382","624.611819213","74","6","80","50110","0x0012","0","10","5792",0
"1766000611.435859526","0.000018430","624.611837643","66","6","50110","80","0x0010","0","10","64256",0
"1766000635.457784842","8.612459311","648.633762959","74","6","80","50110","0x0012","0","10","5792",0
"1766000635.457809252","0.000024410","648.633787369","66","6","50110","80","0x0010","0","10","64256",0
"1766000683.721254635","43.109805148","696.897232752","74","6","80","50110","0x0012","0","10","5792",0
"1766000683.721273955","0.000019320","696.897252072","66","6","50110","80","0x0010","0","10","64256",0
"1766001075.223304736","28.174092098","1088.399282853","74","6","49882","80","0x0002","0","11","64240",0
"1766001075.233319990","0.002175708","1088.409298107","74","6","80","49882","0x0012","0","11","5792",0
"1766001075.233363422","0.000043432","1088.409341539","66","6","49882","80","0x0010","0","11","64256",0
"1766001075.234328569","0.000965147","1088.410306686","138","6","49882","80","0x0018","72","11","64256",0
"1766001075.235458309","0.001129740","1088.411436426","66","6","80","49882","0x0010","0","11","5888",0
"1766001075.253253118","0.017794809","1088.429231235","1133","6","80","49882","0x0018","1067","11","5888",0
"1766001075.253300086","0.000046968","1088.429278203","66","6","49882","80","0x0010","0","11","63232",0
"1766001075.256491958","0.003191872","1088.432470075","66","6","49882","80","0x0011","0","11","64000",0
"1766001075.258016711","0.001524753","1088.433994828","66","6","80","49882","0x0011","0","11","5888",0
"1766001075.258035612","0.000018901","1088.434013729","66","6","49882","80","0x0010","0","11","64000",0
"1766001077.282069992","2.024034380","1090.458048109","74","6","49894","80","0x0002","0","12","64240",0
"1766001077.283494582","0.001424590","1090.459472699","74","6","80","49894","0x0012","0","12","5792",0
"1766001077.283522062","0.000027480","1090.459500179","66","6","49894","80","0x0010","0","12","64256",0
"1766001077.285358630","0.001836568","1090.461336747","138","6","49894","80","0x0018","72","12","64256",0
"1766001077.286752936","0.001394306","1090.462731053","66","6","80","49894","0x0010","0","12","5888",0
"1766001077.302153280","0.015400344","1090.478131397","1133","6","80","49894","0x0018","1067","12","5888",0
"1766001077.302695145","0.000541865","1090.478673262","66","6","49894","80","0x0010","0","12","63232",0
"1766001077.305340360","0.002645215","1090.481318477","66","6","49894","80","0x0011","0","12","64000",0
"1766001077.307318359","0.001977999","1090.483296476","66","6","80","49894","0x0011","0","12","5888",0
"1766001077.307340516","0.000022157","1090.483318633","66","6","49894","80","0x0010","0","12","64000",0
"1766001079.339070893","2.031730377","1092.515049010","74","6","48976","80","0x0002","0","13","64240",0
"1766001079.341724009","0.002653116","1092.517702126","74","6","80","48976","0x0012","0","13","5792",0
"1766001079.341752034","0.000028025","1092.517730151","66","6","48976","80","0x0010","0","13","64256",0
"1766001079.342736918","0.000984884","1092.518715035","138","6","48976","80","0x0018","72","13","64256",0
"1766001079.345239307","0.002502389","1092.521217424","66","6","80","48976","0x0010","0","13","5888",0
"1766001079.357174473","0.011935166","1092.533152590","1133","6","80","48976","0x0018","1067","13","5888",0
"1766001079.357214741","0.000040268","1092.533192858","66","6","48976","80","0x0010","0","13","63232",0
"1766001079.358621712","0.001406971","1092.534599829","66","6","48976","80","0x0011","0","13","64000",0
"1766001079.361076270","0.002454558","1092.537054387","66","6","80","48976","0x0011","0","13","5888",0
"1766001079.361099707","0.000023437","1092.537077824","66","6","48976","80","0x0010","0","13","64000",0
"1766001081.403452639","2.042352932","1094.579430756","74","6","48990","80","0x0002","0","14","64240",0
"1766001081.406604590","0.003151951","1094.582582707","74","6","80","48990","0x0012","0","14","5792",0
"1766001081.407182055","0.000577465","1094.583160172","66","6","48990","80","0x0010","0","14","64256",0
"1766001081.409227027","0.002044972","1094.585205144","138","6","48990","80","0x0018","72","14","64256",0
"1766001081.410555666","0.001328639","1094.586533783","66","6","80","48990","0x0010","0","14","5888",0
"1766001081.430521717","0.019966051","1094.606499834","1133","6","80","48990","0x0018","1067","14","5888",0
"1766001081.430589254","0.000067537","1094.606567371","66","6","48990","80","0x0010","0","14","63232",0
"1766001081.433605497","0.003016243","1094.609583614","66","6","48990","80","0x0011","0","14","64000",0
"1766001081.436691802","0.003086305","1094.612669919","66","6","80","48990","0x0011","0","14","5888",0
"1766001081.436735480","0.000043678","1094.612713597","66","6","48990","80","0x0010","0","14","64000",0
"1766001083.469796469","2.033060989","1096.645774586","74","6","48994","80","0x0002","0","15","64240",0
